CUSTOMER_ID,CUST_SINCE_DATE,LEGACY_CUSTOMER_ID
21663267,16-07-16,
21837528,16-08-16,
21327332,13-05-16,
21554581,27-06-16,9317676
22148782,10-10-16,
22367710,21-11-16,
21315256,11-05-16,
22688255,30-01-17,
21244838,26-04-16,
21697161,22-07-16,
22003997,13-09-16,
21515093,20-06-16,
21847597,17-08-16,
21738199,29-07-16,
22012277,14-09-16,9553971
22245734,28-10-16,
21366967,21-05-16,
22818253,28-02-17,
21134309,04-04-16,
21904056,26-08-16,
21823264,13-08-16,
21930273,31-08-16,
22096019,30-09-16,
21370896,23-05-16,
22060868,24-09-16,
22051286,22-09-16,
21085449,23-03-16,
22809527,27-02-17,
22038456,20-09-16,
22137925,08-10-16,9465411
21900451,25-08-16,
21360451,20-05-16,
21613033,07-07-16,
22095636,30-09-16,
22279673,04-11-16,
22481653,13-12-16,
22196665,19-10-16,
21639092,12-07-16,
22093801,30-09-16,
21278157,03-05-16,
22418655,30-11-16,
22258425,31-10-16,
21119200,31-03-16,
21203602,18-04-16,
21858210,19-08-16,
21487419,14-06-16,
21989098,10-09-16,
22430308,02-12-16,4239362
21723338,27-07-16,
21123910,01-04-16,
21343627,17-05-16,
22077091,27-09-16,
21133624,04-04-16,4250488
21625195,09-07-16,9116560
22268889,02-11-16,
21171394,11-04-16,
21528376,22-06-16,
21691108,21-07-16,
21306745,09-05-16,
21318744,12-05-16,4242061
21603479,05-07-16,
21509986,18-06-16,
21251617,27-04-16,
21133336,04-04-16,
22637653,18-01-17,
21430631,03-06-16,9047497
21620021,08-07-16,
21778005,05-08-16,
21168987,11-04-16,
22045009,21-09-16,
21519427,21-06-16,
22659204,24-01-17,
21388871,26-05-16,
22069084,26-09-16,
21101706,28-03-16,
21463344,09-06-16,
22388371,24-11-16,
22647902,21-01-17,
21255403,28-04-16,
22916353,22-03-17,
22010117,14-09-16,
21848082,17-08-16,
21480140,13-06-16,
22151855,11-10-16,
21354979,19-05-16,
21592158,04-07-16,9416333
21128796,02-04-16,
21388835,26-05-16,
21472835,11-06-16,
21805826,10-08-16,
21145739,06-04-16,
21168857,11-04-16,
21712644,25-07-16,
22050733,22-09-16,
21058169,17-03-16,
22419445,30-11-16,
21600769,05-07-16,
21742365,30-07-16,
22686842,30-01-17,9026902
21288647,05-05-16,
21880833,23-08-16,
21221800,21-04-16,
21527535,22-06-16,
21980026,08-09-16,
22223485,24-10-16,
22268222,02-11-16,
21202725,18-04-16,
22259849,31-10-16,
22484251,14-12-16,9913259
22749491,13-02-17,
21576355,30-06-16,
21497932,16-06-16,
21517172,20-06-16,
21192033,15-04-16,
21929253,31-08-16,
21185824,14-04-16,
21832964,15-08-16,
22111740,04-10-16,
21250801,27-04-16,
21277285,03-05-16,
21564579,28-06-16,
22285961,05-11-16,
21270544,02-05-16,
21196096,16-04-16,
21399820,28-05-16,
21691257,21-07-16,
21615166,07-07-16,
22080256,28-09-16,
21895602,25-08-16,
21412221,31-05-16,
22408938,29-11-16,
21563913,28-06-16,9138125
22209261,21-10-16,9705477
22029900,19-09-16,
22875514,13-03-17,
21646694,13-07-16,
21878119,22-08-16,
22251322,29-10-16,
22875435,13-03-17,
22251202,29-10-16,
21812336,11-08-16,
21462147,09-06-16,
22292845,07-11-16,
22789997,22-02-17,
22412088,29-11-16,
22290839,07-11-16,
22354381,18-11-16,
21736960,29-07-16,
21996183,12-09-16,
21303893,09-05-16,
21185884,14-04-16,
21645511,13-07-16,
21186570,14-04-16,
21842368,16-08-16,9048790
22830367,03-03-17,
22461409,09-12-16,
22048523,22-09-16,
22606156,11-01-17,
21486510,14-06-16,
22489938,15-12-16,9612731
21454108,08-06-16,9064437
23260029,31-05-17,9751831
22673624,27-01-17,
22579598,05-01-17,9617464
21248841,27-04-16,
21303586,09-05-16,
21229017,22-04-16,
21174810,12-04-16,
21599649,05-07-16,
22389278,24-11-16,
21463990,09-06-16,
21371068,23-05-16,
22503466,19-12-16,
21961757,06-09-16,
22526964,23-12-16,9033270
21283204,04-05-16,
21489861,14-06-16,
21965140,06-09-16,
21830207,15-08-16,
21433120,03-06-16,
21191887,15-04-16,
21736736,29-07-16,
21642896,12-07-16,9317315
22055008,23-09-16,9080416
22220470,24-10-16,
21389893,26-05-16,
21519346,21-06-16,
22127272,06-10-16,
21324881,13-05-16,
21982223,09-09-16,9072033
21390361,26-05-16,
21274011,02-05-16,
22227483,25-10-16,
21116503,31-03-16,
23265474,01-06-17,
21383914,25-05-16,
21184227,13-04-16,
21059362,17-03-16,
22150136,11-10-16,
21485958,14-06-16,
22046762,21-09-16,
21111265,30-03-16,
22405736,28-11-16,
21281121,04-05-16,
22482974,14-12-16,
21604429,05-07-16,
21986781,09-09-16,
22222060,24-10-16,
21086385,23-03-16,
21109135,29-03-16,
22016664,15-09-16,
22098831,01-10-16,9413734
21633276,11-07-16,
21354262,19-05-16,
22003218,13-09-16,
21686274,20-07-16,
21880554,23-08-16,
21336509,16-05-16,
21344991,17-05-16,9430305
21354734,19-05-16,
22671949,26-01-17,
21468174,10-06-16,
21852066,18-08-16,
22133060,07-10-16,
21602505,05-07-16,
22061360,24-09-16,
21337899,16-05-16,
21917244,29-08-16,
22223246,24-10-16,
22531393,26-12-16,
21961241,06-09-16,
21620411,08-07-16,
22318611,11-11-16,
21860693,19-08-16,
21389232,26-05-16,
22522750,22-12-16,
22035728,20-09-16,
21568708,29-06-16,9130097
21313403,11-05-16,4224406
22258658,31-10-16,9059295
22269143,02-11-16,
21238675,25-04-16,
21445963,06-06-16,
22221491,24-10-16,
21062594,18-03-16,
21645074,13-07-16,9213803
22561011,02-01-17,
21626810,09-07-16,
22553881,30-12-16,
21372992,23-05-16,
21281531,04-05-16,
21081412,22-03-16,
21883171,23-08-16,
22223489,24-10-16,
21994307,12-09-16,
21162958,09-04-16,
22147171,10-10-16,
21325578,13-05-16,
22213806,22-10-16,
21674554,18-07-16,9889950
22159482,12-10-16,
21270008,02-05-16,
21298941,07-05-16,
22874795,13-03-17,
21678102,19-07-16,
21472843,11-06-16,
22157751,12-10-16,
21797572,09-08-16,
21244101,26-04-16,
21130330,02-04-16,
21541860,24-06-16,
21250593,27-04-16,
22297695,08-11-16,
21679786,19-07-16,
21865491,20-08-16,
21370172,23-05-16,
21291784,05-05-16,
21370430,23-05-16,
21618552,07-07-16,
21326600,13-05-16,
21150683,07-04-16,
21482530,13-06-16,
22273153,03-11-16,
22269243,02-11-16,
21692436,21-07-16,4247888
21775516,05-08-16,
22319561,11-11-16,
22029860,19-09-16,
21395102,27-05-16,
22087226,29-09-16,
21938044,01-09-16,
21182083,13-04-16,
21564676,28-06-16,
22145728,10-10-16,
21480698,13-06-16,9046334
21913034,28-08-16,
21137078,04-04-16,
21994564,12-09-16,
22440095,05-12-16,
21691048,21-07-16,
22718123,07-02-17,
21192125,15-04-16,
22023008,17-09-16,
21193911,15-04-16,
22422490,01-12-16,
22172581,14-10-16,
22844137,06-03-17,
23089084,27-04-17,
22846382,06-03-17,
21710737,25-07-16,
22269295,02-11-16,
21342757,17-05-16,
22270740,02-11-16,
21942608,02-09-16,
21328586,13-05-16,9755831
21391583,26-05-16,
21283303,04-05-16,
21321635,12-05-16,9082479
22699165,02-02-17,
21684651,20-07-16,
21781529,06-08-16,
21058297,17-03-16,
21982025,09-09-16,
21994861,12-09-16,
21693614,21-07-16,
22472192,12-12-16,
21320242,12-05-16,
21490106,14-06-16,4229436
21420763,01-06-16,
21995305,12-09-16,
21555313,27-06-16,
21283733,04-05-16,
21420442,01-06-16,
21486833,14-06-16,
22902075,18-03-17,
21295396,06-05-16,
21680285,19-07-16,
21443756,06-06-16,
22496875,16-12-16,4224367
21697381,22-07-16,
21714454,25-07-16,
21614524,07-07-16,
21730901,28-07-16,
22223661,24-10-16,
22419879,30-11-16,
22049565,22-09-16,
23575425,03-08-17,
21342961,17-05-16,
21762175,03-08-16,
21340723,16-05-16,
21288293,05-05-16,
22072051,26-09-16,9159128
21697999,22-07-16,
22172542,14-10-16,
22300238,08-11-16,
22526372,23-12-16,
22336211,15-11-16,
22488824,15-12-16,
21320218,12-05-16,
21395357,27-05-16,
21132422,04-04-16,
22671123,26-01-17,
22192845,18-10-16,
22533491,26-12-16,
21431093,03-06-16,
22352077,18-11-16,
21270821,02-05-16,
21702983,23-07-16,
22763099,16-02-17,
21581775,01-07-16,9081206
22673131,27-01-17,
22099280,01-10-16,
21260786,29-04-16,
21128370,02-04-16,
22880120,13-03-17,
22503291,19-12-16,
22734777,09-02-17,
21159301,08-04-16,
22812165,27-02-17,
21261719,29-04-16,
21616173,07-07-16,9561800
23295765,07-06-17,
21529516,22-06-16,9328590
21140883,05-04-16,
22768010,17-02-17,
22523174,22-12-16,9725951
22673063,26-01-17,
21277925,03-05-16,
21467304,10-06-16,
21663149,16-07-16,
21322668,12-05-16,
22120023,05-10-16,
22231229,25-10-16,
21389096,26-05-16,
22227892,25-10-16,
21112812,30-03-16,
21145848,06-04-16,
22381305,23-11-16,
21146174,06-04-16,
21105365,29-03-16,
22670409,26-01-17,
21474231,11-06-16,
21153112,07-04-16,
23508427,20-07-17,
21642130,12-07-16,9227840
21969256,07-09-16,
22814058,27-02-17,
22177990,15-10-16,4244693
22010026,14-09-16,
21452145,07-06-16,
21373700,23-05-16,
21277225,03-05-16,
21805688,10-08-16,
21809595,11-08-16,
21716474,26-07-16,9347794
22204207,20-10-16,
21286823,05-05-16,
22022677,17-09-16,
21898069,25-08-16,9047284
21957181,05-09-16,4218826
22366644,21-11-16,
21377621,24-05-16,
22223762,24-10-16,
21461372,09-06-16,
21192217,15-04-16,
21976358,08-09-16,
21238769,25-04-16,
21782061,06-08-16,
21571920,29-06-16,
21329874,14-05-16,
21324757,13-05-16,9971345
21606744,06-07-16,
22953546,29-03-17,
22121415,05-10-16,
21227918,22-04-16,
21711351,25-07-16,
21483797,13-06-16,
21182784,13-04-16,
21285726,04-05-16,
22658603,24-01-17,
22176272,15-10-16,
21781999,06-08-16,
22789663,22-02-17,
21838929,16-08-16,
21562720,28-06-16,
21657623,15-07-16,
22229799,25-10-16,
21756934,02-08-16,
22496931,16-12-16,
21163734,09-04-16,
21737420,29-07-16,
21185942,14-04-16,
21354326,19-05-16,
21729934,28-07-16,
21736819,29-07-16,
22403567,28-11-16,
21503668,17-06-16,9034073
22144632,10-10-16,
22608483,12-01-17,
21336405,16-05-16,
21222154,21-04-16,
21958411,05-09-16,9329303
21902815,26-08-16,
21414807,31-05-16,
22044190,21-09-16,
21410000,30-05-16,
21459569,08-06-16,
21961698,06-09-16,
21146710,06-04-16,
21973477,07-09-16,
21634682,11-07-16,
22121370,05-10-16,
21226607,22-04-16,
21309519,10-05-16,
21254451,28-04-16,
22213278,22-10-16,
21278338,03-05-16,9766844
21822651,13-08-16,
22516575,21-12-16,
21501097,16-06-16,9671153
22073741,27-09-16,9160990
21418445,01-06-16,
22302006,08-11-16,
21360274,20-05-16,
21125577,01-04-16,
21261071,29-04-16,
21904003,26-08-16,
21969443,07-09-16,
22617666,14-01-17,
22397085,26-11-16,
21631752,11-07-16,
23275772,03-06-17,
21184598,13-04-16,9062704
22298423,08-11-16,
22633878,17-01-17,9886168
21737673,29-07-16,
22410104,29-11-16,
21371866,23-05-16,
21546649,25-06-16,
21640692,12-07-16,
22269312,02-11-16,
21533157,23-06-16,
21085593,23-03-16,
21902398,26-08-16,
21254261,28-04-16,
21376603,24-05-16,
21167981,11-04-16,
22667109,25-01-17,
22049070,22-09-16,
21260521,29-04-16,
21750249,01-08-16,
21339302,16-05-16,
22285197,05-11-16,
21222860,21-04-16,
21778140,05-08-16,
22825347,02-03-17,
22683181,30-01-17,
22510433,20-12-16,
21098767,28-03-16,
22927207,24-03-17,
22424363,01-12-16,
22792140,22-02-17,
21846330,17-08-16,
21257409,28-04-16,
21399346,28-05-16,
22442552,05-12-16,
21348167,18-05-16,
22227657,25-10-16,
21614273,07-07-16,
21608864,06-07-16,
21727285,27-07-16,
21908676,27-08-16,
22067755,26-09-16,
21089872,24-03-16,
22003531,13-09-16,
21351883,18-05-16,
22650074,21-01-17,
21676206,19-07-16,9740514
21133330,04-04-16,
21142462,05-04-16,
22279232,04-11-16,
22479925,13-12-16,
21135940,04-04-16,
22022516,17-09-16,
21209290,19-04-16,
22022685,17-09-16,
21255780,28-04-16,
21134513,04-04-16,
21405510,30-05-16,
21266216,30-04-16,
21683863,20-07-16,
21365169,21-05-16,
21187741,14-04-16,
21382314,25-05-16,
21621722,08-07-16,
22912257,21-03-17,
22281323,04-11-16,
22869361,11-03-17,
21690569,21-07-16,
23292313,06-06-17,
21571019,29-06-16,
21572704,29-06-16,
23593150,07-08-17,9266980
21544019,24-06-16,
21062122,18-03-16,
22207444,21-10-16,
21616873,07-07-16,
21221098,21-04-16,
21720601,26-07-16,
21442103,06-06-16,
22410318,29-11-16,
21845791,17-08-16,
22940871,27-03-17,
21883137,23-08-16,
21467606,10-06-16,
21942306,02-09-16,
21736994,29-07-16,
21658306,15-07-16,
21348464,18-05-16,
21806390,10-08-16,
21303359,09-05-16,
21803512,10-08-16,
21802500,10-08-16,
22158387,12-10-16,
21770822,04-08-16,
21838153,16-08-16,
22044680,21-09-16,
21541420,24-06-16,
21848578,17-08-16,
21123353,01-04-16,
22210214,21-10-16,
22082632,28-09-16,
22619002,14-01-17,
21823550,13-08-16,
22339546,16-11-16,
22015862,15-09-16,
21449941,07-06-16,
22512492,20-12-16,
21385595,25-05-16,
23622366,12-08-17,
22605558,11-01-17,
21348699,18-05-16,
22771952,18-02-17,
21771207,04-08-16,
21875401,22-08-16,
22127351,06-10-16,
22083660,28-09-16,
21455969,08-06-16,
21810013,11-08-16,
22458926,08-12-16,
21122306,31-03-16,4236253
23549812,29-07-17,
22213594,22-10-16,
21090433,24-03-16,
21162987,09-04-16,
21144829,06-04-16,
21926120,30-08-16,
21089683,24-03-16,
22191202,18-10-16,
21778127,05-08-16,
21743411,30-07-16,
21754959,02-08-16,
22022487,17-09-16,
21961332,06-09-16,
21189697,14-04-16,
22755539,15-02-17,
22612088,12-01-17,
21805777,10-08-16,
21328724,13-05-16,
21319883,12-05-16,9827468
21434334,03-06-16,9067487
21615551,07-07-16,
22475173,12-12-16,
21541340,24-06-16,
21925455,30-08-16,
22236304,26-10-16,9361904
21174841,12-04-16,
22204279,20-10-16,
22428603,02-12-16,
22008832,14-09-16,
22291397,07-11-16,
21263278,29-04-16,
22247959,28-10-16,9208215
22647306,20-01-17,
21294042,06-05-16,
21834950,15-08-16,
21716277,26-07-16,
22697281,01-02-17,
22403086,28-11-16,
21142257,05-04-16,
21592755,04-07-16,
21476911,12-06-16,
21703115,23-07-16,
21888105,24-08-16,
22582951,06-01-17,
22119953,05-10-16,
22884147,14-03-17,
22554653,30-12-16,
22931583,25-03-17,
21969476,07-09-16,
21332729,14-05-16,
22367900,21-11-16,
22049572,22-09-16,
22114453,04-10-16,
22279163,04-11-16,
23386580,26-06-17,
21717320,26-07-16,
22120065,05-10-16,
21342646,17-05-16,
21182296,13-04-16,
21782251,06-08-16,
21858101,19-08-16,
21700284,22-07-16,
21564621,28-06-16,
21338791,16-05-16,
21679253,19-07-16,
22051644,22-09-16,
21349224,18-05-16,
21435724,04-06-16,
21324770,13-05-16,
21765125,03-08-16,
21202786,18-04-16,
22204322,20-10-16,
21298563,07-05-16,
21135279,04-04-16,
23396059,28-06-17,
21563981,28-06-16,
22458158,08-12-16,
21260792,29-04-16,
21330148,14-05-16,
21908560,27-08-16,
22418941,30-11-16,
22022482,17-09-16,
22785046,21-02-17,
22014792,15-09-16,
22097199,30-09-16,9839180
21325692,13-05-16,
21572742,29-06-16,
22061197,24-09-16,
21294567,06-05-16,
22537389,27-12-16,
21948524,03-09-16,
21373664,23-05-16,
22752887,14-02-17,
21517482,20-06-16,
22446998,06-12-16,
21382753,25-05-16,
22126891,06-10-16,
21187502,14-04-16,
22514895,21-12-16,
22728081,08-02-17,
21601603,05-07-16,
21658397,15-07-16,
22085262,28-09-16,
21721334,26-07-16,
21419199,01-06-16,
21732615,28-07-16,
22113808,04-10-16,
21313421,11-05-16,
21759269,02-08-16,
21929124,31-08-16,
21392862,26-05-16,
21519392,21-06-16,
22603711,11-01-17,
21130145,02-04-16,9888194
21256707,28-04-16,
21180621,13-04-16,
21596583,04-07-16,
22031183,19-09-16,
21480513,13-06-16,
22966715,01-04-17,
21961126,06-09-16,
21258533,28-04-16,
21519078,21-06-16,
21117687,31-03-16,
21357229,19-05-16,
21492257,15-06-16,
21717997,26-07-16,
21310371,10-05-16,
21659882,15-07-16,
22670665,26-01-17,
22045225,21-09-16,
21782082,06-08-16,
23012563,11-04-17,9240543
21255444,28-04-16,
22002714,13-09-16,
22853823,08-03-17,
21638961,12-07-16,
22064690,25-09-16,9295278
22766167,17-02-17,
21968159,07-09-16,
22583606,06-01-17,
22833230,03-03-17,
21858758,19-08-16,9101940
21229808,22-04-16,9538065
21974888,08-09-16,
21691026,21-07-16,
21505321,17-06-16,
21848656,17-08-16,
21293116,06-05-16,
21379755,24-05-16,
22313339,10-11-16,
21719954,26-07-16,9120769
21561249,28-06-16,
21742925,30-07-16,
22233049,26-10-16,9023244
21710800,25-07-16,
21168533,11-04-16,
22515045,21-12-16,
21086117,23-03-16,
21699649,22-07-16,
21412906,31-05-16,
22409994,29-11-16,
21970106,07-09-16,
21782456,06-08-16,
21958557,05-09-16,
21529845,22-06-16,
22373284,22-11-16,
22941654,27-03-17,
22835413,04-03-17,
22835248,04-03-17,
21880394,23-08-16,
21516539,20-06-16,9877608
21276955,03-05-16,9905340
21954941,05-09-16,
21174109,12-04-16,
22054761,23-09-16,
21686966,20-07-16,
22126041,06-10-16,
22106180,03-10-16,
21294534,06-05-16,
22336650,15-11-16,
22052009,22-09-16,
23386679,26-06-17,
22490167,15-12-16,
21191868,15-04-16,
21430838,03-06-16,9026866
22512747,20-12-16,
21619775,08-07-16,
21582314,01-07-16,9712767
22051274,22-09-16,
22037932,20-09-16,
21608169,06-07-16,
21607933,06-07-16,
22779312,20-02-17,
21388334,26-05-16,
21957455,05-09-16,
21209565,19-04-16,
21159826,08-04-16,9540879
21556495,27-06-16,
21355722,19-05-16,
21854636,18-08-16,
21151796,07-04-16,
21390027,26-05-16,9241299
21743019,30-07-16,
21128127,02-04-16,
22444875,06-12-16,
21078721,22-03-16,
21171781,11-04-16,
22484451,14-12-16,
21890832,24-08-16,9408670
21713529,25-07-16,9765978
21313311,11-05-16,
21903105,26-08-16,
21362580,20-05-16,
21929983,31-08-16,
22043284,21-09-16,
22334130,15-11-16,
22334408,15-11-16,
22270830,02-11-16,
21702791,23-07-16,
22010916,14-09-16,
22188952,18-10-16,
23096444,28-04-17,
21152005,07-04-16,
21670159,18-07-16,4222779
22069814,26-09-16,
21273936,02-05-16,
21163179,09-04-16,
21881298,23-08-16,
21969419,07-09-16,
23281538,05-06-17,
21134238,04-04-16,
21942442,02-09-16,
22359971,19-11-16,
21418039,01-06-16,
22068667,26-09-16,
21818242,12-08-16,
21374373,23-05-16,
21609167,06-07-16,
21995462,12-09-16,
21191311,15-04-16,
22239896,27-10-16,
21673458,18-07-16,
22201228,20-10-16,
21907335,27-08-16,
21832499,15-08-16,
21222190,21-04-16,
21646161,13-07-16,
21218706,21-04-16,
21969630,07-09-16,
21809953,11-08-16,
22085334,28-09-16,
22236902,26-10-16,
21832424,15-08-16,
21117816,31-03-16,
22584973,06-01-17,
21119058,31-03-16,
21125464,01-04-16,
21502455,16-06-16,
23573467,03-08-17,
22825951,02-03-17,
22049817,22-09-16,
22010902,14-09-16,
22758592,15-02-17,
21084555,23-03-16,
21917189,29-08-16,
21078221,22-03-16,
22457399,08-12-16,
22046849,21-09-16,
21587987,02-07-16,
21560393,28-06-16,
22226585,25-10-16,
21614970,07-07-16,
21508712,18-06-16,
21622097,08-07-16,
21797758,09-08-16,
22760662,16-02-17,
22307040,09-11-16,
22673178,27-01-17,
22048568,22-09-16,
22046140,21-09-16,
21313424,11-05-16,
22699332,02-02-17,
22215121,22-10-16,
21125831,01-04-16,
21769054,04-08-16,.4248807
21123737,01-04-16,
21730820,28-07-16,
21903249,26-08-16,
22226716,25-10-16,
21932541,31-08-16,
22709005,04-02-17,
22647952,21-01-17,
21862684,19-08-16,9048677
21956450,05-09-16,9098911
22008338,14-09-16,
21657318,15-07-16,9224001
22160030,12-10-16,
22031628,19-09-16,
21172136,11-04-16,
22463755,09-12-16,
22352601,18-11-16,
21257938,28-04-16,
21422038,01-06-16,
21293420,06-05-16,
21321378,12-05-16,9572258
22450545,07-12-16,
21572672,29-06-16,9752897
21592090,04-07-16,
21844757,17-08-16,
21112402,30-03-16,
23027612,13-04-17,
22257672,31-10-16,4236436
21240548,25-04-16,
21694300,21-07-16,
21525599,22-06-16,
22373456,22-11-16,9034411
21922146,30-08-16,
21613870,07-07-16,
21717432,26-07-16,
22305374,09-11-16,
21147380,06-04-16,
21860877,19-08-16,
22160726,12-10-16,
22171195,14-10-16,
22015697,15-09-16,
21592617,04-07-16,9773823
21286688,05-05-16,
21342568,17-05-16,
21895922,25-08-16,
21473392,11-06-16,
21294655,06-05-16,
21720836,26-07-16,
21592048,04-07-16,
21619621,08-07-16,
22000968,13-09-16,
21249571,27-04-16,
21328772,13-05-16,
21163251,09-04-16,
21529947,22-06-16,
22393564,25-11-16,9115218
21536388,23-06-16,
22334609,15-11-16,
21641549,12-07-16,
21421392,01-06-16,
21582875,01-07-16,
21157811,08-04-16,9713621
21163588,09-04-16,
22222101,24-10-16,
21972567,07-09-16,
22122053,05-10-16,
21350307,18-05-16,9835548
22393917,25-11-16,
22342447,16-11-16,
22608486,12-01-17,
21417985,01-06-16,9807549
21750858,01-08-16,
22184403,17-10-16,
21181853,13-04-16,
21421732,01-06-16,
21120968,31-03-16,4245414
21526102,22-06-16,
21360995,20-05-16,
21875610,22-08-16,
21139407,05-04-16,
21873765,22-08-16,9175519
21770741,04-08-16,4250440
22183938,17-10-16,
22182829,17-10-16,9825633
22016577,15-09-16,
21179992,13-04-16,
22003564,13-09-16,
21461591,09-06-16,9090627
22960181,31-03-17,
22772949,18-02-17,
21703787,23-07-16,9103072
21722597,26-07-16,
21422891,01-06-16,
22333934,15-11-16,
22346635,17-11-16,
21067845,19-03-16,
22310698,10-11-16,9104387
23064264,22-04-17,
21269817,02-05-16,
22403447,28-11-16,
22695701,01-02-17,
21240819,25-04-16,
22608454,12-01-17,
22076722,27-09-16,9465396
21424629,02-06-16,
22446030,06-12-16,
21811096,11-08-16,
21821802,13-08-16,
22259404,31-10-16,
23124999,04-05-17,
22569126,03-01-17,
21420060,01-06-16,
21228883,22-04-16,
21907851,27-08-16,
21732286,28-07-16,
22307568,09-11-16,
21479970,13-06-16,
22763653,16-02-17,
21461673,09-06-16,
21424773,02-06-16,
21740318,29-07-16,
22238419,26-10-16,
22318708,11-11-16,
21957352,05-09-16,
22163726,13-10-16,
21997791,12-09-16,
22015246,15-09-16,
21784769,06-08-16,
21605531,06-07-16,
22484719,14-12-16,9153815
21151919,07-04-16,
22588006,07-01-17,
21399750,28-05-16,
21534646,23-06-16,9627662
21284466,04-05-16,
21346248,17-05-16,
21479702,13-06-16,
21887882,24-08-16,
23312035,10-06-17,
22057867,23-09-16,
21277449,03-05-16,
22943875,28-03-17,
21134310,04-04-16,
21972433,07-09-16,
21505987,17-06-16,9463911
21377862,24-05-16,
21361125,20-05-16,
22358733,19-11-16,
21664366,16-07-16,4245441
21929226,31-08-16,
21296729,06-05-16,
22371505,22-11-16,
21330231,14-05-16,
21499382,16-06-16,
22435001,03-12-16,
21289381,05-05-16,
21798655,09-08-16,
21769036,04-08-16,
21424645,02-06-16,
23406619,30-06-17,
21352528,18-05-16,
21051781,16-03-16,
21261141,29-04-16,
21140935,05-04-16,
21219272,21-04-16,
22211319,21-10-16,9865411
22425066,01-12-16,
21361481,20-05-16,
22010437,14-09-16,
21084459,23-03-16,
22033320,19-09-16,
22380153,23-11-16,
23414351,01-07-17,
22277475,03-11-16,
22210083,21-10-16,
22150265,11-10-16,
21192772,15-04-16,
21067952,19-03-16,
22075145,27-09-16,
21284192,04-05-16,
21468420,10-06-16,
22014739,15-09-16,9203108
22418615,30-11-16,
22632909,17-01-17,
22633388,17-01-17,
21970911,07-09-16,
21291923,05-05-16,
21702970,23-07-16,
