CUSTOMER_ID,CUST_SINCE_DATE,LEGACY_CUSTOMER_ID
22629760,17-01-17,9838775
21506305,17-06-16,
22786871,21-02-17,
22209153,21-10-16,
21981671,09-09-16,
21564080,28-06-16,9861539
21684635,20-07-16,
22189283,18-10-16,
21339450,16-05-16,
22207742,21-10-16,
23265482,01-06-17,9090222
22008656,14-09-16,
22424680,01-12-16,
22736710,10-02-17,
22102050,02-10-16,
21803091,10-08-16,
21419536,01-06-16,9831853
22727645,08-02-17,
22431121,02-12-16,
21419580,01-06-16,
22921928,23-03-17,
21289916,05-05-16,4249505
22422140,01-12-16,
21279517,03-05-16,
21758403,02-08-16,
22545068,28-12-16,
22227939,25-10-16,
22274573,03-11-16,
21603355,05-07-16,
22146121,10-10-16,
22610707,12-01-17,
22736668,10-02-17,
22483065,14-12-16,
21398978,28-05-16,
22068022,26-09-16,
22270455,02-11-16,
21186718,14-04-16,
21771318,04-08-16,
21982147,09-09-16,
21107018,29-03-16,
21421457,01-06-16,
22750712,13-02-17,
22578576,05-01-17,9464875
21528175,22-06-16,
22032294,19-09-16,
22291001,07-11-16,
22150997,11-10-16,9603123
22462828,09-12-16,4231722
21997355,12-09-16,
22087185,29-09-16,
21621241,08-07-16,9220827
22147270,10-10-16,
23263202,31-05-17,
21815873,12-08-16,
23626550,14-08-17,
21812824,11-08-16,
21606273,06-07-16,
21726364,27-07-16,9953573
22785175,21-02-17,
22760414,15-02-17,
23259545,31-05-17,9220333
22780647,20-02-17,
22183267,17-10-16,
21348017,18-05-16,9015567
21310014,10-05-16,
22257461,31-10-16,
21954259,05-09-16,
21646805,13-07-16,
22125877,06-10-16,
22198965,19-10-16,4237238
21968710,07-09-16,
21626591,09-07-16,
21811115,11-08-16,
22299108,08-11-16,
22107633,03-10-16,
22408920,29-11-16,
22546292,28-12-16,9963769
22610291,12-01-17,
21571370,29-06-16,
23579846,04-08-17,
22171504,14-10-16,
22336118,15-11-16,
22392790,25-11-16,
21962316,06-09-16,
21970530,07-09-16,
22123714,05-10-16,
21898648,25-08-16,
21788806,08-08-16,
22377362,23-11-16,
22125603,06-10-16,
21313416,11-05-16,
23540833,27-07-17,
22190807,18-10-16,
21467431,10-06-16,
23743633,05-09-17,
23342818,16-06-17,
22424750,01-12-16,
23391861,27-06-17,9260194
22015800,15-09-16,
22104057,03-10-16,
22683676,30-01-17,
21718077,26-07-16,
21160800,08-04-16,
23560743,01-08-17,
22327324,14-11-16,
22402839,28-11-16,
21847707,17-08-16,
21472992,11-06-16,
22278898,04-11-16,
21383494,25-05-16,
21207279,18-04-16,
21981937,09-09-16,
21995128,12-09-16,
22220836,24-10-16,
22763092,16-02-17,
21919465,29-08-16,
22582648,06-01-17,
22877106,13-03-17,
22598601,10-01-17,
21924041,30-08-16,
23356462,19-06-17,
22663773,25-01-17,
21384967,25-05-16,
22452825,07-12-16,
22087276,29-09-16,
22412402,29-11-16,
21355583,19-05-16,
22114668,04-10-16,
21540467,24-06-16,
22421733,01-12-16,
22608971,12-01-17,
22112187,04-10-16,
21872082,22-08-16,
21997525,12-09-16,
22113870,04-10-16,
21619132,08-07-16,
21419736,01-06-16,
21805638,10-08-16,
22808896,27-02-17,
21425778,02-06-16,
21763037,03-08-16,
22536253,27-12-16,
21158856,08-04-16,
22046367,21-09-16,9222228
21782528,06-08-16,
21969339,07-09-16,
21187962,14-04-16,
22488933,15-12-16,
21298969,07-05-16,
22520786,22-12-16,
21461221,09-06-16,
21177520,12-04-16,
21997445,12-09-16,
22618224,14-01-17,
21726599,27-07-16,9160091
21970227,07-09-16,
22794706,23-02-17,
21132975,04-04-16,
21932412,31-08-16,9544002
22015266,15-09-16,
22150937,11-10-16,
22121408,05-10-16,
22128254,06-10-16,
22286486,05-11-16,9940838
21875072,22-08-16,
21811389,11-08-16,
22709302,04-02-17,
21709232,25-07-16,9050655
21663950,16-07-16,
22301387,08-11-16,
22709141,04-02-17,
21139311,05-04-16,
22119649,05-10-16,
21345945,17-05-16,
21238907,25-04-16,
23474604,14-07-17,
21733139,28-07-16,
23398436,28-06-17,
23630983,14-08-17,
22569128,03-01-17,
21353665,19-05-16,9208327
21638061,12-07-16,
22584295,06-01-17,9055350
22051921,22-09-16,
21970906,07-09-16,
21995035,12-09-16,
22010468,14-09-16,9051655
22105308,03-10-16,
22582064,06-01-17,
22017967,15-09-16,
21601296,05-07-16,
21189238,14-04-16,
23285705,05-06-17,9837317
23290195,06-06-17,9050647
23269136,01-06-17,
23265052,01-06-17,
23269012,01-06-17,
23272731,02-06-17,
21287964,05-05-16,
22747133,13-02-17,
21206453,18-04-16,
21998445,12-09-16,
22174019,14-10-16,
21325485,13-05-16,
22166185,13-10-16,
21546893,25-06-16,
22334972,15-11-16,
22392798,25-11-16,
21171265,11-04-16,
21802557,10-08-16,
21085670,23-03-16,
21455857,08-06-16,
21796775,09-08-16,
22240853,27-10-16,
22203185,20-10-16,
22174236,14-10-16,
22556242,30-12-16,
21851859,18-08-16,
21817239,12-08-16,9809297
22109117,03-10-16,
21690563,21-07-16,
22114677,04-10-16,
21793178,08-08-16,9547398
22298771,08-11-16,
22415856,30-11-16,
22911326,21-03-17,
21601144,05-07-16,
22044797,21-09-16,
23282432,05-06-17,
21781012,06-08-16,
22233301,26-10-16,
22386549,24-11-16,9386932
21199366,16-04-16,
21619933,08-07-16,
22718666,07-02-17,
21492885,15-06-16,
21970822,07-09-16,
23275626,03-06-17,
21625693,09-07-16,
22248515,28-10-16,
22260754,31-10-16,
22342330,16-11-16,
21592012,04-07-16,
22209653,21-10-16,
21860364,19-08-16,
21930602,31-08-16,9844947
22131937,07-10-16,
21305992,09-05-16,
21167452,11-04-16,
21429599,03-06-16,4225063
21298420,07-05-16,
22274408,03-11-16,
22664825,25-01-17,
22474493,12-12-16,
21390902,26-05-16,
22045410,21-09-16,
21412627,31-05-16,
23328640,13-06-17,
22009549,14-09-16,
21798246,09-08-16,
22082807,28-09-16,
22636775,18-01-17,
21443366,06-06-16,
23599108,08-08-17,
22438699,05-12-16,
21354244,19-05-16,
22170866,14-10-16,
23293663,06-06-17,
23380715,24-06-17,
23460895,11-07-17,
21988570,10-09-16,
22760340,15-02-17,
22291129,07-11-16,
21294575,06-05-16,
22197578,19-10-16,
21287466,05-05-16,
21282212,04-05-16,9243290
21797124,09-08-16,
21600779,05-07-16,
21383176,25-05-16,
22080775,28-09-16,
23440435,07-07-17,
22746408,13-02-17,
21495363,15-06-16,
21639756,12-07-16,
22279771,04-11-16,
22059092,23-09-16,
22778223,20-02-17,
22318974,11-11-16,9277815
21396218,27-05-16,
21995193,12-09-16,
21953805,05-09-16,
21714336,25-07-16,
23393668,27-06-17,
23631934,14-08-17,
22090909,29-09-16,
22183033,17-10-16,4234926
22037562,20-09-16,
22413974,29-11-16,
21970606,07-09-16,
21822218,13-08-16,
23293727,06-06-17,
21974863,08-09-16,
21463176,09-06-16,
23322765,12-06-17,
22176424,15-10-16,
21714606,25-07-16,
22173321,14-10-16,
22251419,29-10-16,
21455364,08-06-16,
21847863,17-08-16,
21168438,11-04-16,
21725233,27-07-16,
22725762,08-02-17,
22074872,27-09-16,
22114456,04-10-16,
22782591,21-02-17,9853708
21321678,12-05-16,
21456644,08-06-16,
21975362,08-09-16,
21992235,11-09-16,
22336359,15-11-16,
22539000,27-12-16,
21961278,06-09-16,
21570007,29-06-16,4237240
22485776,14-12-16,9059390
21999486,12-09-16,
22136250,07-10-16,9090936
23130836,05-05-17,
21058003,17-03-16,
21236628,25-04-16,
23281396,05-06-17,
22086652,29-09-16,
21571498,29-06-16,
21919774,29-08-16,
21271827,02-05-16,
21880776,23-08-16,
22312740,10-11-16,
22841280,06-03-17,
22440090,05-12-16,
22303974,09-11-16,
22726810,08-02-17,
22628586,17-01-17,
23364950,21-06-17,9048691
21922843,30-08-16,
23305355,08-06-17,
21669288,18-07-16,
21646937,13-07-16,
21191296,15-04-16,
21294871,06-05-16,
22688119,30-01-17,
22184548,17-10-16,
22164718,13-10-16,
23343613,16-06-17,
22349977,17-11-16,
22841924,06-03-17,
23282828,05-06-17,
22503921,19-12-16,
22334065,15-11-16,9215683
22630084,17-01-17,
22885749,14-03-17,
21377637,24-05-16,
21162863,09-04-16,
21516657,20-06-16,
22309443,09-11-16,
21974695,08-09-16,
21809547,11-08-16,
21865487,20-08-16,
22270910,02-11-16,
22448865,06-12-16,
22394371,25-11-16,
23405691,29-06-17,
23421552,03-07-17,
22105303,03-10-16,
22435344,03-12-16,
21969331,07-09-16,
22970405,03-04-17,
22104880,03-10-16,
22553718,30-12-16,9736620
22533842,26-12-16,
22394252,25-11-16,
21471101,10-06-16,9533914
22483097,14-12-16,
21709593,25-07-16,4232016
22358855,19-11-16,
21330609,14-05-16,
21880111,23-08-16,
22355504,18-11-16,
22183120,17-10-16,
22270768,02-11-16,
22041618,21-09-16,
22176004,15-10-16,
21339922,16-05-16,
22039601,20-09-16,4230339
22339499,16-11-16,
22646395,20-01-17,
22310494,10-11-16,
22611832,12-01-17,9102914
22669296,26-01-17,
21571802,29-06-16,9167507
21658238,15-07-16,
22386668,24-11-16,
21895755,25-08-16,
21995517,12-09-16,
21717317,26-07-16,
22022459,17-09-16,
21600648,05-07-16,
21304963,09-05-16,
21619508,08-07-16,
22074923,27-09-16,
22094606,30-09-16,
21356477,19-05-16,9030712
21331743,14-05-16,
22339379,16-11-16,
21803959,10-08-16,
21817517,12-08-16,
23407542,30-06-17,
21697043,22-07-16,
21969191,07-09-16,
21726569,27-07-16,
21929648,31-08-16,
21180835,13-04-16,
21823291,13-08-16,
21175118,12-04-16,
22858528,08-03-17,
21996106,12-09-16,
23199681,18-05-17,
21994697,12-09-16,4235335
23500283,19-07-17,
23387128,26-06-17,
21847848,17-08-16,
21317498,11-05-16,
23424059,04-07-17,
22148851,10-10-16,9849319
21647040,13-07-16,
23362939,20-06-17,
22209795,21-10-16,
21355050,19-05-16,
21498098,16-06-16,
21308522,09-05-16,
22395150,25-11-16,
22001727,13-09-16,
23288323,06-06-17,
23431285,05-07-17,
22405304,28-11-16,
22474690,12-12-16,
22204642,20-10-16,
23626818,14-08-17,
23365171,21-06-17,
21658723,15-07-16,
22504671,19-12-16,9555111
21500191,16-06-16,
22275338,03-11-16,
22010874,14-09-16,
22322715,12-11-16,
23401144,28-06-17,
22705322,03-02-17,
23310091,09-06-17,
22051003,22-09-16,
21142619,05-04-16,
23117201,03-05-17,
22533736,26-12-16,
21105176,29-03-16,
21209561,19-04-16,
22781415,20-02-17,
21268814,01-05-16,
21916245,29-08-16,
23426434,04-07-17,
21313921,11-05-16,
22393655,25-11-16,
22765946,17-02-17,
22112227,04-10-16,
22976428,04-04-17,
23270693,02-06-17,
23604813,09-08-17,
21803821,10-08-16,
23094982,28-04-17,
23356549,19-06-17,
22098083,30-09-16,
22530436,24-12-16,
22285301,05-11-16,
21108633,29-03-16,
22389536,24-11-16,
22621260,15-01-17,
21428481,02-06-16,9826972
21859011,19-08-16,9058559
22246535,28-10-16,
21515713,20-06-16,
21953705,05-09-16,
21251508,27-04-16,
22043100,21-09-16,
21821255,13-08-16,
22039167,20-09-16,
21348912,18-05-16,
22462653,09-12-16,
22298387,08-11-16,
22764772,16-02-17,
23465863,12-07-17,
21094420,26-03-16,
22061085,24-09-16,
22394127,25-11-16,
23354001,19-06-17,
21310743,10-05-16,906715
21346078,17-05-16,
21488745,14-06-16,
21547207,25-06-16,
21719801,26-07-16,
22137856,08-10-16,
23334876,15-06-17,
23364230,21-06-17,
23585942,05-08-17,
21212380,19-04-16,
21777522,05-08-16,
23350778,19-06-17,
22509106,20-12-16,
23326791,13-06-17,9836934
22648800,21-01-17,
22601029,10-01-17,
22213224,22-10-16,
23365381,21-06-17,
21450083,07-06-16,
22911292,21-03-17,
21154065,07-04-16,
21655405,14-07-16,9502187
21723569,27-07-16,
21139982,05-04-16,
23330427,14-06-17,
23296745,07-06-17,9541542
22829916,02-03-17,
21467596,10-06-16,
21285921,04-05-16,
21377752,24-05-16,
23016488,11-04-17,
21224211,21-04-16,
22797994,24-02-17,
22184265,17-10-16,
22015082,15-09-16,
22176655,15-10-16,
22750736,13-02-17,
21652796,14-07-16,
22345546,17-11-16,
21249147,27-04-16,
22458991,08-12-16,
22114818,04-10-16,
21535052,23-06-16,
22147811,10-10-16,
23332348,14-06-17,
22094943,30-09-16,
21147239,06-04-16,
21782704,06-08-16,
21145345,06-04-16,
21925406,30-08-16,
21739200,29-07-16,
22549688,29-12-16,9053065
23064915,22-04-17,
22816639,28-02-17,
22173864,14-10-16,
21325483,13-05-16,
23306552,09-06-17,
22076443,27-09-16,
22010346,14-09-16,
22814301,28-02-17,
21684695,20-07-16,
22808372,27-02-17,
21397451,27-05-16,
22126169,06-10-16,
22817859,28-02-17,
22490906,15-12-16,
21099452,28-03-16,
22119047,05-10-16,
21193660,15-04-16,
22382773,23-11-16,
22937250,27-03-17,
23324773,13-06-17,
22457311,08-12-16,
21360491,20-05-16,
21994773,12-09-16,
21108416,29-03-16,
21958601,05-09-16,
21851731,18-08-16,
22127485,06-10-16,
22393583,25-11-16,
22393423,25-11-16,
22116125,04-10-16,
22150442,11-10-16,
21535515,23-06-16,
22016453,15-09-16,
21854257,18-08-16,
22375120,22-11-16,
21989089,10-09-16,
22582035,06-01-17,
21694858,21-07-16,9044325
22823186,01-03-17,
22750821,14-02-17,
21461033,09-06-16,
22213904,22-10-16,
21619575,08-07-16,
23299693,07-06-17,
21732672,28-07-16,
23857398,28-09-17,
22199526,19-10-16,
21526488,22-06-16,
22751290,14-02-17,
22776842,20-02-17,
23312237,10-06-17,
22677626,27-01-17,
21802717,10-08-16,
22410325,29-11-16,
23392553,27-06-17,
23611559,10-08-17,
23318031,12-06-17,
23099732,29-04-17,
22343199,16-11-16,
21670390,18-07-16,9718592
21303847,09-05-16,
21360282,20-05-16,
23525843,25-07-17,
22310946,10-11-16,
22373466,22-11-16,
21293398,06-05-16,
23168989,12-05-17,
22316771,11-11-16,9699192
21796856,09-08-16,
23423374,04-07-17,
23274974,03-06-17,
22105906,03-10-16,
21645783,13-07-16,
22121889,05-10-16,
23036923,17-04-17,
21084296,23-03-16,
21653539,14-07-16,
22008078,14-09-16,
21988723,10-09-16,
23463294,11-07-17,
22598473,10-01-17,
23294524,07-06-17,
21661605,15-07-16,4220128
23659311,19-08-17,
22831703,03-03-17,
23186318,16-05-17,
21430359,03-06-16,
22145691,10-10-16,
21370459,23-05-16,4218543
22170243,14-10-16,
22582981,06-01-17,
22982339,04-04-17,
23501353,19-07-17,
22108149,03-10-16,9765789
22087002,29-09-16,
23286501,05-06-17,
23540400,27-07-17,
22759561,15-02-17,
22525558,23-12-16,
22132301,07-10-16,
21605578,06-07-16,9124787
21621009,08-07-16,
22265721,01-11-16,
23065787,22-04-17,
21314122,11-05-16,
23308681,09-06-17,
22619389,14-01-17,
22745632,13-02-17,
23493418,18-07-17,
21962239,06-09-16,
22093444,30-09-16,
22555332,30-12-16,
21586330,02-07-16,
23614872,10-08-17,
22403791,28-11-16,
22694000,01-02-17,
22461451,09-12-16,
22558727,31-12-16,
22734751,09-02-17,
22127282,06-10-16,
23084884,26-04-17,
21778464,05-08-16,
23555101,31-07-17,
21647658,13-07-16,
22145452,10-10-16,
22512198,20-12-16,
21183684,13-04-16,
22359996,19-11-16,
21606279,06-07-16,
21632867,11-07-16,
21769800,04-08-16,
22891303,16-03-17,
21156806,08-04-16,
21504822,17-06-16,
23461753,11-07-17,
23327580,13-06-17,
21514241,20-06-16,
22120053,05-10-16,9738744
21127868,02-04-16,
22770160,17-02-17,
21205197,18-04-16,9542493
23437315,06-07-17,
21250822,27-04-16,
22413636,29-11-16,
21859413,19-08-16,
22933524,25-03-17,
22082803,28-09-16,
21995313,12-09-16,
22337016,15-11-16,
22147771,10-10-16,
22121708,05-10-16,
21123251,01-04-16,
23819568,20-09-17,
23760090,07-09-17,
22274152,03-11-16,
22355453,18-11-16,
22890179,15-03-17,
22464551,09-12-16,
21114187,30-03-16,
21802945,10-08-16,9220500
21977056,08-09-16,
21278218,03-05-16,9097680
21449646,07-06-16,
22573345,04-01-17,
22695632,01-02-17,
22617914,14-01-17,
23077550,25-04-17,
22057907,23-09-16,
22336172,15-11-16,
22339504,16-11-16,
22529945,24-12-16,
21385944,25-05-16,9551276
23050061,19-04-17,
23453601,10-07-17,
23436713,06-07-17,
23345364,16-06-17,
23879189,03-10-17,
21468089,10-06-16,
21962775,06-09-16,
22948379,28-03-17,
23398355,28-06-17,
23424630,04-07-17,
22488653,15-12-16,
22483518,14-12-16,
23056520,20-04-17,
22029579,19-09-16,
23618717,11-08-17,
23282658,05-06-17,
21856626,18-08-16,
23202914,19-05-17,
23041800,18-04-17,
21289122,05-05-16,
22691396,31-01-17,
21968229,07-09-16,
22462400,09-12-16,
22274755,03-11-16,
22010549,14-09-16,
22235201,26-10-16,9051877
23444257,07-07-17,
21615639,07-07-16,
21545733,25-06-16,9170691
22729785,09-02-17,
21804641,10-08-16,
23328681,13-06-17,
22014072,15-09-16,
23072290,24-04-17,9048388
21427640,02-06-16,
22186825,17-10-16,9032895
21270370,02-05-16,
23231257,25-05-17,
22528049,23-12-16,
23718993,31-08-17,
21163416,09-04-16,
21196718,16-04-16,
23612860,10-08-17,
23580971,04-08-17,
21547081,25-06-16,9356257
22576606,05-01-17,
21736271,29-07-16,
22220592,24-10-16,
23616076,11-08-17,
21799247,09-08-16,
21469406,10-06-16,9090090
23565594,01-08-17,
22384583,24-11-16,
22207635,21-10-16,9414070
23150823,09-05-17,9567131
21970579,07-09-16,
23578962,04-08-17,
21789165,08-08-16,
21328832,13-05-16,
21815326,12-08-16,9728238
22087109,29-09-16,
21694912,21-07-16,
22090529,29-09-16,
21653593,14-07-16,
21546668,25-06-16,
22700501,02-02-17,
22086473,29-09-16,
22087106,29-09-16,
22120968,05-10-16,
21086816,23-03-16,
23556033,31-07-17,
21369066,22-05-16,
22423828,01-12-16,
21776869,05-08-16,
23640813,16-08-17,
22483159,14-12-16,
23132618,05-05-17,
23285996,05-06-17,
22077285,27-09-16,
21744948,30-07-16,
21647703,13-07-16,9794570
22873593,12-03-17,
23562801,01-08-17,
21365405,21-05-16,
22723404,07-02-17,
22105026,03-10-16,
22076496,27-09-16,
23566446,02-08-17,
23007876,10-04-17,
23089010,27-04-17,
23289616,06-06-17,
22928790,24-03-17,
23567888,02-08-17,
23317211,12-06-17,
23076699,25-04-17,
22342954,16-11-16,
21849455,17-08-16,
21671939,18-07-16,9058670
22786672,21-02-17,
23138580,06-05-17,
23620589,12-08-17,
23008213,10-04-17,
23145252,08-05-17,
22638837,18-01-17,
21606260,06-07-16,
22993091,06-04-17,
21915762,29-08-16,
21984129,09-09-16,
23623024,12-08-17,
22991777,06-04-17,
23830356,22-09-17,
22745752,13-02-17,
21902241,26-08-16,
22415556,30-11-16,
23291897,06-06-17,
23611497,10-08-17,
21565015,28-06-16,
23351600,19-06-17,
22939871,27-03-17,9053115
23100512,29-04-17,
23581402,04-08-17,
23613623,10-08-17,
21282799,04-05-16,
23135867,06-05-17,
22147302,10-10-16,
23216639,22-05-17,
23490934,17-07-17,
22223471,24-10-16,
22643960,20-01-17,9063711
22910605,21-03-17,
23131050,05-05-17,
23515761,22-07-17,
23516359,22-07-17,
22976422,04-04-17,
21730909,28-07-16,
22233490,26-10-16,
23700491,28-08-17,
22447203,06-12-16,
22276291,03-11-16,9849167
21731037,28-07-16,
21311508,10-05-16,
22340517,16-11-16,
22270342,02-11-16,
23017892,11-04-17,
23134066,05-05-17,
21399095,28-05-16,
22074862,27-09-16,
22195988,19-10-16,4252648
21266330,30-04-16,
21788822,08-08-16,
21401686,28-05-16,9244830
23248320,29-05-17,
22114423,04-10-16,
21797628,09-08-16,
22466773,10-12-16,
23766993,09-09-17,
22093476,30-09-16,
21982098,09-09-16,
22080751,28-09-16,
21128580,02-04-16,
22191228,18-10-16,9544674
21609649,06-07-16,
22331242,14-11-16,
21311204,10-05-16,
21519191,21-06-16,
21187784,14-04-16,
21297763,07-05-16,9195309
23538941,27-07-17,
21159755,08-04-16,
21953931,05-09-16,
22797010,23-02-17,
23213176,21-05-17,
23047437,19-04-17,
23097457,28-04-17,
21384950,25-05-16,
22341966,16-11-16,
22070297,26-09-16,
23254638,30-05-17,
21782415,06-08-16,
22093090,30-09-16,9362177
21887844,24-08-16,
22080232,28-09-16,
21212828,19-04-16,
23207692,19-05-17,
21982461,09-09-16,
23204510,19-05-17,
21942777,02-09-16,
22315947,11-11-16,
21586115,02-07-16,
22537487,27-12-16,
23421567,03-07-17,
23420771,03-07-17,
23471720,13-07-17,
23474714,14-07-17,9024116
23321038,12-06-17,
22604583,11-01-17,
21365792,21-05-16,9102299
23176951,15-05-17,
23168753,12-05-17,
21427616,02-06-16,
21752347,01-08-16,9088885
22520450,22-12-16,
22209052,21-10-16,
22297809,08-11-16,
23655115,18-08-17,
22730039,09-02-17,
21934579,31-08-16,
22403044,28-11-16,
23412298,01-07-17,
22263372,01-11-16,
23310487,09-06-17,
22082701,28-09-16,
22673134,27-01-17,
23135778,06-05-17,
22152480,11-10-16,
23466577,12-07-17,
22327242,14-11-16,
21584602,01-07-16,
23143538,08-05-17,
22463050,09-12-16,9100875
23082340,26-04-17,
22073696,27-09-16,
21969549,07-09-16,
21899110,25-08-16,
21781747,06-08-16,
23012427,11-04-17,
23968126,19-10-17,
22533631,26-12-16,
22518424,21-12-16,
22520961,22-12-16,
23652780,18-08-17,
23176552,15-05-17,
22125566,06-10-16,
21278053,03-05-16,
22961232,31-03-17,
23491486,17-07-17,
23323740,13-06-17,
21813567,11-08-16,
23487837,17-07-17,
21384921,25-05-16,
23388289,26-06-17,
23359720,20-06-17,9646209
22506860,19-12-16,
22766699,17-02-17,
22381727,23-11-16,9560531
22176351,15-10-16,
23895096,05-10-17,
22044947,21-09-16,
21382827,25-05-16,
22510541,20-12-16,
22203093,20-10-16,
21696261,22-07-16,
23701802,28-08-17,
22199092,19-10-16,
23007282,10-04-17,
23658118,19-08-17,
23686795,24-08-17,
23740212,04-09-17,
21212178,19-04-16,
21228649,22-04-16,
23727363,01-09-17,
23739176,04-09-17,
21383784,25-05-16,
21451394,07-06-16,
23880801,03-10-17,
21522160,21-06-16,9028483
22057735,23-09-16,
22346348,17-11-16,
23225530,24-05-17,
23130373,05-05-17,
22739838,10-02-17,
22675727,27-01-17,
22663423,24-01-17,
21880306,23-08-16,9092203
23220950,23-05-17,
22757455,15-02-17,
23036004,17-04-17,
23220467,23-05-17,
21330628,14-05-16,
22327027,14-11-16,
21187573,14-04-16,
21975314,08-09-16,
23924898,11-10-17,
23057555,20-04-17,
21412484,31-05-16,
22960399,31-03-17,9194263
23110086,02-05-17,
21818145,12-08-16,
23159330,11-05-17,
23300714,08-06-17,
21213150,19-04-16,
21865329,20-08-16,9350989
21211493,19-04-16,
22393329,25-11-16,
23325341,13-06-17,
21646790,13-07-16,
22470908,12-12-16,
23711164,29-08-17,
23654175,18-08-17,
23635207,15-08-17,
23709820,29-08-17,
21981780,09-09-16,
23795835,14-09-17,
23562983,01-08-17,
22504799,19-12-16,
22158529,12-10-16,
21542268,24-06-16,
21253391,27-04-16,
22987539,05-04-17,
22992374,06-04-17,
21313892,11-05-16,
23006538,10-04-17,
21442264,06-06-16,
22862175,09-03-17,
22865671,10-03-17,
23715398,30-08-17,
22263839,01-11-16,
22152575,11-10-16,9059595
22310932,10-11-16,
22128872,06-10-16,
23736991,04-09-17,
23199182,18-05-17,9463097
23054269,20-04-17,
23641910,16-08-17,
21339872,16-05-16,
21408760,30-05-16,
23041622,18-04-17,9082480
21792887,08-08-16,
23149435,09-05-17,
23493463,18-07-17,
21203053,18-04-16,
22259086,31-10-16,
23554155,31-07-17,
23210336,20-05-17,
21431677,03-06-16,
23204574,19-05-17,
21788398,08-08-16,
23170423,13-05-17,
22029681,19-09-16,
23168322,12-05-17,
23132254,05-05-17,
22896735,17-03-17,4241285
22370827,22-11-16,
22406252,28-11-16,
23531275,26-07-17,
22940992,27-03-17,
21907404,27-08-16,
23123687,04-05-17,
23853789,27-09-17,
21435639,04-06-16,
23794190,14-09-17,
21817507,12-08-16,
23959365,18-10-17,
21969134,07-09-16,
22406123,28-11-16,
23703815,28-08-17,
23849598,26-09-17,9624563
23782425,12-09-17,9739685
23761604,08-09-17,
22132730,07-10-16,
23755860,07-09-17,
23150905,09-05-17,
21488384,14-06-16,9765205
23649630,17-08-17,
22414020,29-11-16,
22271484,02-11-16,
23035890,17-04-17,
21431239,03-06-16,9088325
23077270,25-04-17,
21607443,06-07-16,
21823078,13-08-16,
23120012,03-05-17,
23739033,04-09-17,
23058570,20-04-17,
22301304,08-11-16,
22019931,16-09-16,
22986436,05-04-17,4235032
22082732,28-09-16,
21303417,09-05-16,
21426906,02-06-16,
22036273,20-09-16,
23241611,27-05-17,
21847542,17-08-16,
23655517,18-08-17,
21461638,09-06-16,
21148235,06-04-16,
23992699,24-10-17,9470645
23113651,02-05-17,
23243242,27-05-17,
21118106,31-03-16,
23695911,26-08-17,
22775644,19-02-17,
22995618,07-04-17,
22465095,09-12-16,
23740398,04-09-17,
23739717,04-09-17,
